PlayerId;PlayerName;Nationality;Age;Height;Weigh;Foot;Value;Wage;Crossing;Finishing;Heading accuracy;Short passing;Volleys;Dribbling;Curve;FK Accuracy;Long passing;Ball control;Acceleration;Sprint speed;Agility;Reactions;Balance;Shot power;Jumping;Stamina;Strength;Long shots;Aggression;Interceptions;Att. Position;Vision;Penalties;Composure;Defensive awareness;Standing tackle;Sliding tackle;GK Diving;GK Handling;GK Kicking;GK Positioning;GK Reflexes;PlayerName_right;Position
4299;Bartosz Białek;Poland;21;191;84;Right;€2.1M;€11K;31;69;67;63;62;64;45;36;39;68;63;62;51;62;58;71;77;57;80;61;60;24;67;44;59;62;24;40;43;14;13;6;13;13;Bartosz Białek;Avant-centre
899;Paul Lasne;France;34;186;77;Left;€350K;€3K;69;53;64;70;69;65;71;60;70;67;50;37;58;67;63;70;65;56;69;65;65;65;64;66;59;69;66;66;63;8;8;6;7;7;Paul Lasne;Gardien de but
2349;Miguel Baeza Pérez;Spain;23;177;76;Left;€3.5M;€11K;71;68;43;74;53;69;70;54;75;72;65;65;67;65;73;62;48;59;48;63;44;40;66;70;49;65;41;47;50;7;8;6;14;13;Miguel Baeza Pérez;Milieu offensif
4153;Ahmed Nadir Benbouali;Algeria;23;190;81;Left;€1.1M;€4K;42;67;69;64;62;54;42;47;41;64;57;70;56;58;44;65;77;55;81;57;59;18;70;66;70;65;15;23;15;7;12;6;7;5;Ahmed Nadir Benbouali;Deuxième attaquant
1420;Thomas Delaine;France;31;180;71;Left;€1.7M;€15K;69;45;64;72;35;72;68;45;69;70;77;85;76;70;66;62;77;74;70;51;72;66;70;70;45;67;66;67;67;15;11;14;10;10;;LB
6803;Samuel Jumpe Soares;Portugal;21;190;91;Right;€2.6M;€3K;12;9;14;55;8;14;13;13;60;20;60;57;57;63;27;59;73;33;75;23;31;22;8;60;15;24;14;13;14;68;65;79;64;72;Samuel Jumpe Soares;Gardien de but
7190;António Filipe Norinho de Carvalho;Portugal;38;187;83;Right;€150K;€3K;13;11;15;15;14;11;14;14;16;13;34;31;49;63;31;44;59;25;63;14;29;18;11;69;12;41;14;13;11;71;67;58;70;71;António Filipe Norinho de Carvalho;Gardien de but
4418;Théo Defourny;Belgium;31;194;85;Right;€750K;€7K;20;14;18;27;19;16;14;12;24;18;33;38;32;66;40;50;67;18;78;14;36;10;16;36;26;34;18;15;18;69;65;66;70;69;;GK
5237;Samuel Dias Lino;Brazil;23;170;69;Right;€26.5M;€48K;73;72;58;76;62;82;69;54;69;79;85;80;81;76;78;74;72;86;58;63;57;52;75;74;72;75;51;49;46;12;9;14;9;6;Samuel Dias Lino;Ailier gauche
2852;Rasmus Nissen Kristensen;Denmark;25;187;70;Right;€8.5M;€36K;74;60;73;68;59;72;64;56;64;68;65;77;62;75;64;75;78;85;74;67;74;73;71;66;58;70;73;76;74;10;9;9;6;10;;RWB
759;Vital Manuel N;Congo DR;29;169;69;Left;€2.1M;€7K;70;55;46;67;49;69;68;64;59;68;85;84;87;72;92;67;56;83;40;60;74;66;66;63;50;68;67;69;67;9;8;5;11;8;;LB
3641;Tomáš Koubek;Czechia;30;197;98;Right;€1.6M;€14K;13;12;13;14;19;17;18;16;20;20;39;43;25;71;29;50;68;33;79;17;31;11;12;39;20;54;14;12;16;74;64;67;69;76;Tomáš Koubek;Gardien de but
887;Sofiane Alakouch;Morocco;24;175;66;Right;€1.4M;€5K;64;38;52;66;30;62;60;32;60;63;72;71;76;63;75;62;66;69;63;35;62;64;60;63;42;64;63;64;63;6;12;14;11;8;;RB
1962;Diego Sánchez Pérez;Spain;19;177;74;Left;€1.1M;€1K;60;37;60;65;32;60;38;35;60;61;74;70;64;62;69;40;73;70;65;31;56;65;54;50;42;46;62;65;61;12;5;12;13;11;Diego Sánchez Pérez;Arrière gauche
2468;Anass Salah-Eddine;Netherlands;21;181;66;Left;€2.2M;€3K;58;27;53;72;28;70;55;39;67;69;75;79;67;62;66;45;68;67;65;36;64;60;64;66;37;65;62;65;63;14;8;15;14;12;Anass Salah-Eddine;Arrière gauche
7181;João Diogo Alves Rodrigues;Portugal;24;177;71;Right;€1.4M;€4K;40;68;63;60;60;65;55;44;52;69;76;75;75;64;75;75;76;73;67;58;49;12;66;58;67;67;19;18;17;8;7;6;5;6;;RW
1673;Stan Berkani;Algeria;19;178;65;Right;€300K;€1K;44;33;58;67;42;59;44;42;61;59;61;62;61;51;58;50;53;40;46;38;65;51;29;52;52;49;49;54;66;6;6;13;12;7;Stan Berkani;Ailier gauche
6017;Giovanni Alejandro Reyna;United States;20;185;79;Right;€22M;€33K;70;71;45;79;77;85;79;64;64;80;77;77;84;77;77;78;70;72;73;77;57;37;73;78;50;78;35;35;37;10;13;14;12;7;Giovanni Alejandro Reyna;Milieu défensif
640;Jacob Anthony Chapman;Australia;22;185;75;Right;€400K;€1K;12;6;12;29;8;12;10;10;27;19;27;22;25;41;48;47;42;23;46;9;26;7;5;38;18;27;6;10;10;59;58;63;57;59;Jacob Anthony Chapman;Milieu offensif
7818;Arnaud Lusamba;Congo DR;26;180;74;Right;€2.2M;€10K;72;64;61;70;53;73;62;68;69;74;73;71;81;69;77;66;76;80;73;61;50;68;70;72;69;68;62;64;65;9;8;14;6;12;Arnaud Lusamba;Milieu central
3004;Charles De Ketelaere;Belgium;22;192;79;Left;€21.5M;€48K;74;73;75;77;76;78;73;72;76;81;70;74;78;76;66;77;79;83;71;73;57;61;76;77;67;72;45;61;57;11;8;14;8;8;Charles De Ketelaere;Milieu offensif
4049;Zakaria El Ouahdi;Morocco;21;172;66;Right;€2.6M;€5K;67;58;28;67;52;75;61;62;58;71;78;68;82;71;83;41;51;69;51;55;35;69;44;66;58;70;54;69;65;8;8;11;14;5;;RB
4981;Javier Galán Gil;Spain;28;172;70;Left;€19M;€56K;79;50;74;79;51;81;72;70;78;80;81;77;75;76;76;72;81;77;64;56;82;74;66;60;48;68;77;80;81;14;14;10;6;8;;LB
7562;Florent Hadergjonaj;Kosovo;28;183;73;Right;€1.3M;€7K;68;48;63;65;41;67;59;42;62;66;73;76;70;62;71;59;65;76;64;41;64;66;57;62;67;60;63;65;64;15;6;12;8;11;;RB
3007;Mitchel Bakker;Netherlands;23;185;87;Left;€4.3M;€27K;65;50;70;73;38;71;59;46;65;69;80;83;65;69;64;75;84;75;76;47;79;69;63;58;48;63;71;73;69;14;7;11;8;9;Mitchel Bakker;Milieu gauche
6779;Alessandro Pietrelli;Italy;20;192;87;Right;€725K;€650;57;59;62;58;59;61;58;50;50;62;67;75;60;52;58;70;71;57;70;55;55;45;61;59;60;58;36;45;36;6;10;11;8;8;Alessandro Pietrelli;Deuxième attaquant
5225;Stefan Savić;Montenegro;32;187;80;Right;€16.5M;€57K;36;34;83;72;27;47;34;30;71;66;59;68;57;80;53;45;85;70;82;31;85;83;29;55;37;80;83;84;81;14;13;14;13;12;;RCB
5755;Cristian Gabriel Romero;Argentina;25;185;79;Right;€45.5M;€95K;42;48;82;74;52;60;54;38;64;68;72;69;67;84;65;51;88;71;81;36;89;83;43;50;40;82;85;84;84;5;7;11;10;14;;RCB
3141;Duván Esteban Zapata Banguera;Colombia;32;188;92;Right;€21M;€65K;47;83;80;74;79;79;55;62;57;81;76;75;67;78;58;86;94;75;95;69;72;20;84;66;75;82;44;24;22;9;9;8;6;8;;LS
616;Radinio Balker;Netherlands;24;193;82;Right;€1.5M;€3K;50;23;60;63;31;35;27;25;70;41;80;90;53;64;45;40;83;69;80;33;69;66;25;31;40;58;68;69;64;5;12;5;5;14;;RCB
3656;Robert Skov;Denmark;27;185;81;Left;€4.4M;€26K;85;72;52;75;73;75;87;86;72;75;77;71;75;75;73;87;70;69;68;82;72;65;71;70;78;71;69;69;67;15;16;15;13;11;;LWB
7559;Daniel Grilo Azevedo;Portugal;25;195;90;Right;€275K;€950;10;8;11;26;5;12;10;10;27;17;20;21;22;49;22;41;60;20;80;6;24;8;7;22;14;30;7;12;10;61;56;54;63;62;Daniel Grilo Azevedo;Gardien de but
89;Illan Meslier;France;23;196;74;Left;€9.5M;€24K;18;11;15;50;9;20;12;10;50;35;37;40;42;72;25;53;56;40;53;17;27;19;8;61;11;65;22;17;19;76;74;71;71;79;;GK
628;Brahima Diarra;Mali;19;174;63;Right;€1.1M;€1K;49;46;40;60;43;74;55;41;55;71;89;78;82;52;86;59;67;59;68;49;47;23;60;57;44;55;37;29;30;14;7;5;13;9;Brahima Diarra;Milieu central
1819;Ander Capa Rodríguez;Spain;31;175;75;Right;€2.2M;€10K;71;56;65;72;54;69;75;58;67;69;72;72;69;69;80;80;80;72;80;67;76;73;69;69;54;74;72;74;71;12;13;6;12;11;;RB
476;Pierre-Emmanuel Ekwah Elimby;France;21;189;78;Left;€2.2M;€8K;37;43;53;68;33;68;48;50;66;66;62;65;41;61;55;69;69;71;77;66;64;64;57;65;47;62;62;65;61;14;14;15;12;8;;CDM
5731;Marcus Rashford;England;25;186;70;Right;€43.5M;€155K;76;81;71;79;73;85;80;75;72;82;88;91;80;82;69;93;82;70;65;78;54;27;83;77;85;76;30;29;24;11;6;15;7;14;;LM
2843;Joey Antonioli;Netherlands;19;179;65;Right;€525K;€850;57;42;50;66;41;64;47;47;64;62;69;68;73;57;72;67;53;48;49;44;59;50;59;57;53;54;48;52;55;8;9;6;6;10;Joey Antonioli;Milieu central
253;Daniel Bachmann;Austria;28;191;81;Right;€1.1M;€15K;14;17;12;37;16;14;18;20;42;27;50;37;40;69;44;51;69;36;75;15;35;26;13;36;31;51;14;11;11;71;67;68;68;72;Daniel Bachmann;Gardien de but
2602;Justin Antonius Lonwijk;Netherlands;23;189;85;Right;€1.5M;€500;55;60;60;71;56;67;60;46;67;68;69;71;70;66;60;68;76;74;78;64;64;60;66;68;48;68;61;60;56;7;9;8;11;7;;LCM
98;Joël Mohammed Ramzan Piroe;Netherlands;23;185;74;Left;€8.5M;€35K;47;78;70;72;66;69;55;54;61;75;63;69;65;74;63;79;79;69;82;75;45;21;77;69;73;74;20;29;27;10;13;9;7;11;;CAM
4293;Abdul Manaf Nurudeen;Ghana;24;190;75;Right;€1.1M;€2K;11;7;12;23;7;10;12;11;19;16;18;29;26;51;44;44;38;20;38;6;26;13;4;27;19;23;9;13;12;73;57;58;64;74;Abdul Manaf Nurudeen;Gardien de but
1795;Sergio González Poirrier;Spain;31;186;67;Right;€1.1M;€7K;32;32;71;67;36;41;35;31;59;66;45;59;30;64;48;49;67;53;65;29;68;73;28;46;42;55;72;74;71;14;15;8;9;11;;LCB
6511;Michael Venturi;Italy;24;193;80;Right;€1.3M;€1K;50;48;65;74;40;61;47;43;59;63;61;55;57;62;54;59;65;41;59;39;61;66;51;54;53;61;72;73;69;8;8;14;14;8;;RCB
5886;Marcus Tavernier;England;24;177;70;Left;€11M;€38K;70;72;50;72;62;80;80;58;67;76;79;77;78;73;79;75;68;82;60;75;50;59;71;72;63;73;59;66;57;9;14;6;12;8;;LM
1786;Stefan Simič;Czechia;28;189;79;Right;€1.1M;€5K;40;20;66;58;12;54;29;27;58;58;41;48;49;68;51;57;68;51;78;21;73;70;20;38;21;66;71;68;67;5;3;5;5;3;Stefan Simič;Défenseur central
3903;Manuel Riemann;Germany;34;186;83;Right;€2.4M;€21K;17;12;15;59;13;30;15;14;65;47;57;45;49;71;64;62;70;43;65;18;38;30;13;69;34;67;30;14;19;77;74;83;78;82;;GK
3373;Antoine Makoumbou;Congo;24;187;80;Right;€4.2M;€16K;57;57;60;74;45;77;64;48;68;76;76;74;81;70;74;71;79;90;76;56;73;72;56;67;52;75;65;71;67;8;15;7;6;14;;RCM
2072;Álvaro Mantilla Pérez;Spain;23;184;71;Right;€1.5M;€2K;65;24;71;67;29;46;50;29;54;65;52;57;46;58;63;30;74;74;71;24;43;60;21;35;34;51;54;68;65;12;13;8;14;10;Álvaro Mantilla Pérez;Défenseur central
777;Alexi Paul Pitu;Romania;21;177;71;Right;€1.9M;€2K;62;58;46;70;45;68;72;64;63;70;80;76;83;60;81;66;57;71;47;56;48;26;57;65;54;65;25;33;29;9;8;9;12;14;Alexi Paul Pitu;Arrière droit
4823;Robin Himmelmann;Germany;34;187;80;Right;€170K;€4K;11;9;13;32;10;18;18;16;21;27;33;34;44;65;44;44;57;29;61;7;21;22;13;39;20;48;21;17;12;68;63;59;65;70;Robin Himmelmann;Gardien de but
7294;Dušan Tadić;Serbia;34;181;76;Left;€14.5M;€52K;86;80;66;85;80;82;85;79;83;86;65;63;72;82;82;77;76;84;80;77;67;41;85;88;76;86;51;34;26;11;11;14;9;16;;LW
4802;Tymoteusz Puchacz;Poland;24;180;81;Left;€2M;€12K;65;61;58;64;44;70;66;55;55;65;79;79;79;64;72;77;79;78;76;65;79;63;66;55;52;58;63;63;65;13;11;11;10;8;;LM
7306;Furkan Onur Akyüz;Türkiye;17;191;80;Right;€230K;€500;13;7;12;25;8;6;13;13;15;13;15;28;28;43;26;44;48;27;62;6;25;12;7;37;18;38;8;12;12;55;52;58;48;56;Furkan Onur Akyüz;Gardien de but
2712;Noah Naujoks;Netherlands;21;183;75;Right;€900K;€1K;47;63;55;62;45;60;44;40;60;66;67;65;57;63;61;57;66;81;65;44;66;54;66;60;53;61;51;56;60;11;9;15;10;12;;CM
7208;Cláudio Falcão Santos;Brazil;28;187;79;Right;€2.1M;€5K;60;63;75;67;58;68;56;53;69;68;67;66;69;66;67;75;78;91;70;68;77;72;69;66;73;70;70;78;65;6;12;10;8;11;;CDM
7470;Eren Karaağaç;Türkiye;19;177;70;Left;€375K;€2K;53;31;42;55;26;63;42;36;50;57;67;65;69;46;71;46;52;56;45;39;59;55;47;38;42;45;54;55;57;9;9;10;6;8;Eren Karaağaç;Arrière gauche
4948;João Pedro Cavaco Cancelo;Portugal;29;182;74;Right;€59.5M;€195K;87;69;72;87;62;85;87;69;79;86;86;77;79;84;78;80;80;88;62;79;76;81;81;85;52;85;79;83;79;6;9;15;14;14;;LB
3787;Yannick Gerhardt;Germany;29;184;81;Left;€10.5M;€45K;69;69;57;77;57;75;69;55;76;80;66;67;67;78;68;78;72;78;76;72;75;75;77;78;52;72;75;71;65;13;13;7;11;6;Yannick Gerhardt;Milieu central
3117;Daniele Rugani;Italy;28;190;84;Right;€5.5M;€72K;40;33;79;69;35;58;45;25;65;65;51;54;55;72;55;61;79;51;77;39;71;78;28;50;36;72;78;78;74;5;10;5;5;5;Daniele Rugani;Défenseur central
2968;Sherel Floranus;Curacao;24;181;74;Right;€1.6M;€3K;60;45;52;67;43;67;55;34;64;64;84;90;80;64;70;55;76;74;71;38;76;61;61;44;40;62;57;64;61;9;9;15;9;9;;RM
6398;Gabriel Osho;England;24;185;70;Right;€3M;€19K;56;24;70;65;34;62;34;24;61;65;70;73;60;66;63;42;79;70;77;21;68;68;44;41;46;59;70;71;68;9;6;14;15;6;;CB
2706;Siebe Horemans;Belgium;25;183;72;Right;€1.4M;€3K;67;21;57;58;23;64;42;30;67;60;76;78;70;64;72;52;77;76;75;27;77;72;45;54;30;66;68;67;57;13;11;11;12;8;;RB
1432;Marvin Senaya;France;22;179;65;Right;€3.4M;€10K;64;48;58;62;36;66;57;42;55;68;71;72;63;68;69;42;69;73;64;45;56;65;50;46;45;66;64;73;68;9;11;10;7;12;Marvin Senaya;Arrière droit
637;Tom Iorpenda;England;18;190;82;Right;€400K;€600;50;43;47;58;38;59;49;56;53;62;67;71;68;52;63;54;64;70;74;55;55;49;46;54;42;48;50;52;46;13;9;5;9;13;Tom Iorpenda;Gardien de but
6532;Mattia Viviani;Italy;22;183;74;Right;€1.2M;€950;58;49;59;74;50;63;72;61;72;67;71;76;71;62;69;65;69;62;62;61;60;62;56;72;60;61;63;62;60;7;9;9;14;13;Mattia Viviani;Milieu défensif
884;Daylam Meddah;France;20;187;78;Right;€550K;€900;45;42;61;67;34;61;43;38;57;67;64;72;72;54;63;56;73;46;74;37;55;50;48;51;41;54;55;62;58;14;11;9;9;14;Daylam Meddah;Défenseur central
4016;Malamine Efekele;France;18;180;70;Right;€925K;€3K;54;64;52;56;59;64;57;48;44;61;73;76;72;57;66;63;57;50;49;58;48;17;63;56;53;60;17;11;16;5;6;10;14;15;Malamine Efekele;Ailier droit
7196;André Luiz Inácio da Silva;Brazil;21;185;77;Left;€1.6M;€2K;41;66;62;56;51;65;47;42;44;66;73;74;61;63;61;75;72;71;62;63;47;16;57;48;61;47;17;13;20;7;12;9;6;6;André Luiz Inácio da Silva;Avant-centre
1688;Orel Mangala;Belgium;25;178;80;Right;€10.5M;€54K;61;43;51;79;50;83;65;50;73;82;75;54;77;78;86;66;69;78;70;68;71;73;64;76;42;82;76;72;71;7;6;7;7;10;Orel Mangala;Milieu central
652;Oliver Michael Rathbone;England;26;176;76;Right;€1.6M;€9K;54;56;44;70;52;69;50;51;68;68;81;82;82;68;85;64;65;92;66;67;86;65;62;66;48;65;65;70;66;6;6;5;11;15;;LCM
1691;Clinton Mukoni Mata Pedro Lourenço;Angola;30;180;73;Right;€6.5M;€30K;62;53;71;72;46;72;71;70;71;72;75;81;78;74;71;78;82;86;73;67;76;74;67;61;49;73;76;74;74;10;10;7;10;10;Clinton Mukoni Mata Pedro Lourenço;Ailier droit
2870;Chris Smalling;England;33;194;81;Right;€20M;€88K;52;54;86;65;49;59;49;22;64;65;52;71;54;87;43;42;83;75;85;35;84;84;51;56;52;88;88;89;85;10;15;16;15;15;Chris Smalling;Défenseur central
2736;Nicolas Isimat-Mirin;France;31;187;82;Right;€700K;€5K;47;28;70;63;20;35;30;40;63;52;55;66;57;59;50;52;77;53;82;35;72;66;19;34;49;65;65;69;60;14;6;16;9;15;;RCB
3653;Ozan Muhammed Kabak;Türkiye;23;186;86;Right;€8M;€24K;26;35;76;76;28;64;32;31;74;71;52;72;64;66;64;48;81;67;84;30;85;68;30;65;51;67;73;77;73;10;13;10;6;5;;RCB
351;Matija Šarkić;Montenegro;25;195;76;Right;€1.3M;€8K;11;13;18;27;13;12;18;12;30;25;40;33;33;66;28;50;48;20;42;17;20;6;6;22;26;27;11;19;14;68;66;67;68;68;;GK
485;Abdoullah Ba;France;19;180;70;Right;€2.4M;€7K;59;56;47;64;36;72;60;42;58;66;78;72;82;64;65;62;60;73;52;60;60;56;59;63;48;62;56;55;50;5;14;8;7;7;Abdoullah Ba;Milieu droit
5981;Joel Ward;England;33;188;83;Right;€1.6M;€28K;74;46;74;72;33;64;50;34;69;69;50;52;61;74;53;64;73;60;71;59;74;78;64;66;40;71;77;75;76;8;7;7;10;11;Joel Ward;Arrière droit
1816;Jorge Mota Infante;Spain;18;181;75;Right;€475K;€850;52;57;66;50;41;60;45;41;45;61;58;56;57;61;61;55;60;57;53;61;30;21;61;62;70;50;18;18;17;12;11;12;12;8;Jorge Mota Infante;Avant-centre
1423;Dilane Bakwa;France;20;179;77;Left;€5M;€12K;67;67;44;70;57;75;70;47;58;74;81;90;84;66;71;68;67;74;69;63;30;35;65;67;59;71;27;26;28;7;12;15;6;5;;RM
771;Jacques Ekomié;Gabon;19;179;73;Left;€2.1M;€2K;60;29;58;67;27;61;58;32;58;64;74;69;54;67;65;32;69;65;60;28;68;64;51;42;41;59;60;69;65;12;13;8;11;12;Jacques Ekomié;Arrière gauche
3376;Andrea Petagna;Italy;28;190;85;Left;€4.3M;€44K;60;74;73;74;68;73;59;50;64;80;52;64;49;69;67;79;82;65;93;63;63;24;75;72;78;74;40;30;21;3;3;3;5;3;;RS
5481;Carlos Dotor Gonzalez;Spain;22;180;70;Right;€5M;€14K;41;64;56;75;35;72;58;54;74;73;56;58;67;69;68;57;60;71;59;68;63;70;69;71;44;66;64;71;60;8;7;11;14;5;Carlos Dotor Gonzalez;Milieu central
3263;Jamie Bynoe-Gittens;England;18;175;77;Right;€10M;€12K;64;73;42;68;61;84;71;42;45;79;87;90;89;74;84;65;61;63;54;54;38;25;69;64;53;62;24;22;24;6;5;12;7;8;Jamie Bynoe-Gittens;Ailier gauche
488;Nathan Bishop;England;23;185;72;Right;€750K;€5K;18;10;19;44;13;20;14;17;49;30;38;40;59;62;55;45;59;36;60;11;31;22;10;51;21;60;21;17;16;65;62;60;63;65;Nathan Bishop;Gardien de but
3894;Sargis Adamyan;Armenia;30;184;75;Right;€1M;€10K;58;67;63;69;70;72;57;44;58;68;74;69;78;65;73;70;74;74;68;69;64;22;64;64;60;62;45;25;26;14;15;10;15;10;Sargis Adamyan;Avant-centre
7580;Yunus Bahadır;Türkiye;20;180;70;Right;€425K;€2K;52;29;44;48;23;54;30;28;39;56;71;66;67;56;69;29;48;53;49;24;52;55;47;40;33;56;47;60;58;7;10;11;13;13;Yunus Bahadır;Arrière droit
4412;Nicolas Oliveira Kisilowski;Germany;19;187;81;Right;€600K;€2K;57;34;45;56;28;58;49;32;47;54;68;68;54;58;59;30;52;64;52;25;51;57;55;48;34;40;55;59;55;9;11;7;5;10;Nicolas Oliveira Kisilowski;Arrière droit
4162;渡辺 剛;Japan;26;184;76;Right;€3.5M;€17K;25;23;74;64;22;48;20;37;66;60;76;77;61;65;42;45;88;69;81;26;68;71;31;31;40;62;74;74;72;10;14;7;15;12;;CB
1441;Arthur Desmas;France;29;196;87;Right;€3.2M;€14K;18;18;12;23;14;15;16;10;20;19;37;35;26;69;37;54;60;24;62;17;20;14;9;41;18;32;14;17;11;75;72;72;72;75;;GK
4570;Mounaïm El Idrissy;France;24;181;72;Right;€1.8M;€6K;65;70;66;65;69;68;53;48;59;67;69;74;68;62;64;72;70;68;61;68;79;26;70;61;64;66;30;41;37;9;9;7;5;12;Mounaïm El Idrissy;Avant-centre
3635;Dion Drena Beljo;Croatia;21;195;84;Left;€5.5M;€16K;34;73;76;64;72;71;59;41;41;73;55;65;52;69;39;77;83;63;82;65;61;25;74;43;68;70;23;31;23;14;7;13;10;7;Dion Drena Beljo;Avant-centre
3254;Emre Can;Germany;29;186;86;Right;€31M;€63K;64;74;81;85;73;80;77;64;80;79;67;88;69;83;74;85;87;84;86;80;92;80;72;75;81;83;80;86;80;14;8;8;13;11;;RDM
5737;Scott McTominay;Scotland;26;193;88;Right;€15M;€90K;60;81;79;75;75;76;63;60;79;75;52;59;55;76;47;85;81;82;83;81;90;76;80;65;60;70;72;78;73;9;6;6;10;11;Scott McTominay;Milieu défensif
5106;Willian José da Silva;Brazil;31;189;91;Right;€6.5M;€25K;53;78;76;73;73;73;68;60;50;75;60;65;65;78;37;82;86;65;89;72;75;35;79;74;76;77;40;32;30;15;14;16;15;8;;ST
7163;Godfried Ayesu Owusu Frimpong;Netherlands;24;180;66;Left;€1.9M;€4K;55;28;48;62;28;64;37;35;58;66;69;72;58;66;70;66;61;66;65;35;65;67;46;48;40;54;68;65;65;10;8;9;11;15;Godfried Ayesu Owusu Frimpong;Arrière gauche
2837;Josh Flint;England;22;177;64;Left;€1.2M;€2K;50;45;62;65;44;55;46;37;61;61;70;71;68;57;68;49;70;62;65;37;60;62;50;49;40;62;66;66;64;6;7;15;12;13;Josh Flint;Défenseur central
5353;Sergio Camello Pérez;Spain;22;177;69;Right;€12.5M;€18K;48;77;72;75;71;78;68;58;58;79;69;71;68;80;72;75;72;66;56;76;42;23;79;76;63;75;33;18;13;13;8;13;11;11;;ST
5606;Carlos Nahuel Benavídez Protesoni;Uruguay;25;185;77;Right;€2.2M;€13K;60;38;68;69;36;64;45;43;61;69;70;65;62;69;59;64;74;70;70;39;80;72;40;65;53;72;69;73;72;14;9;14;12;13;Carlos Nahuel Benavídez Protesoni;Milieu central
4951;Frenkie de Jong;Netherlands;26;181;74;Right;€103.5M;€240K;78;72;72;91;70;87;84;64;89;89;80;83;87;88;79;68;82;89;74;66;74;82;77;88;53;90;76;76;77;7;13;10;10;9;;LCM
3138;Valentino Lazaro;Austria;27;181;76;Right;€2.5M;€26K;72;68;49;75;68;73;77;69;72;73;78;70;80;75;77;69;68;67;66;70;65;67;75;72;67;76;64;65;65;8;13;11;8;8;;LM
2724;Sven Nieuwpoort;Netherlands;30;191;75;Right;€575K;€2K;50;35;61;64;29;57;34;28;65;58;55;60;56;60;60;30;66;64;69;24;70;70;50;40;58;65;65;66;63;6;12;14;16;13;Sven Nieuwpoort;Défenseur central
3111;Kenan Yıldız;Türkiye;18;185;75;Right;€2.2M;€10K;63;58;60;70;48;73;64;52;61;73;74;75;75;58;70;56;73;60;66;60;49;30;63;66;58;60;28;20;16;14;14;6;8;14;;LS
613;George David Eric Hirst;England;24;191;81;Right;€2.1M;€10K;40;69;67;65;65;63;49;39;44;67;67;79;61;66;52;71;78;67;80;60;64;24;70;57;64;67;40;25;25;13;13;13;10;9;George David Eric Hirst;Défenseur central
3260;Youssoufa Moukoko;Germany;18;179;72;Left;€22.5M;€18K;47;79;69;71;77;79;68;42;48;81;82;79;85;77;86;78;79;68;68;67;52;32;78;59;60;75;30;31;25;13;13;11;10;13;Youssoufa Moukoko;Avant-centre
226;Jun Ho Bae;Korea Republic;19;178;70;Right;€850K;€3K;54;43;38;64;50;67;51;46;61;61;60;69;66;62;69;61;41;55;47;56;50;25;57;65;47;53;34;41;43;8;6;8;7;10;Jun Ho Bae;Milieu offensif
7714;Racine Coly;Senegal;27;185;70;Left;€575K;€3K;60;38;60;61;38;56;56;34;59;60;69;71;72;60;62;56;73;65;71;46;72;60;59;43;36;65;59;63;63;8;13;13;13;13;Racine Coly;Arrière gauche
2325;Federico Vico Villegas;Spain;28;176;70;Left;€1M;€4K;69;61;43;70;47;64;72;65;68;65;70;63;77;66;86;61;41;63;35;63;48;57;66;74;71;66;40;58;57;9;13;12;13;13;Federico Vico Villegas;Défenseur central
7077;中村 航輔;Japan;28;185;82;Right;€4.8M;€7K;12;9;12;24;9;12;14;11;23;18;43;35;60;73;53;56;62;25;61;9;31;9;6;37;13;40;8;13;14;76;73;75;74;75;中村 航輔;Arrière gauche
509;Morgan Whittaker;England;22;183;69;Left;€3.6M;€10K;59;73;51;68;59;74;69;65;56;71;76;80;74;64;68;70;68;71;63;70;41;39;69;67;59;61;36;38;27;13;15;14;6;5;;RW
3239;Alan Matturro Romero;Uruguay;18;189;77;Left;€1.7M;€2K;52;22;64;54;23;50;30;31;51;53;66;70;57;65;50;51;71;59;68;21;65;67;48;50;35;57;66;67;65;7;12;7;11;14;Alan Matturro Romero;Défenseur central
2867;Nicola Zalewski;Poland;21;175;78;Right;€8M;€30K;75;58;45;77;59;77;70;66;66;79;85;86;80;72;75;72;60;80;46;46;65;59;75;73;63;70;66;67;62;10;5;7;8;15;Nicola Zalewski;Milieu gauche
6544;Nicola Rauti;Italy;23;180;79;Right;€1.9M;€11K;40;68;70;62;52;64;44;42;44;67;67;65;69;59;62;66;70;54;60;62;52;16;68;58;65;65;23;19;16;11;5;8;14;14;;RS
5359;Khalid Abdul Mumin Suleman;Ghana;25;188;79;Right;€2.9M;€10K;47;32;64;68;28;62;57;26;68;65;76;78;63;65;65;52;81;70;76;28;73;69;43;48;35;64;70;70;67;13;6;10;9;11;Khalid Abdul Mumin Suleman;Défenseur central
4147;Jonas Valentin Bager;Denmark;26;182;79;Right;€1.5M;€7K;46;27;65;59;29;44;32;31;54;64;72;70;70;67;66;44;80;72;77;24;73;69;31;41;36;62;68;70;69;11;13;15;10;7;Jonas Valentin Bager;Gardien de but
6812;Filippo Lorenzo Sgarbi;Italy;25;191;84;Right;€1M;€1K;30;22;70;54;29;32;22;31;40;49;61;68;52;58;50;45;79;62;81;25;62;59;21;26;42;60;68;66;65;12;12;12;7;5;;RCB
1685;Alexandre Lacazette;France;32;175;73;Right;€21M;€51K;70;84;76;80;79;82;74;74;72;82;71;73;82;83;83;85;85;68;79;78;74;42;83;80;83;83;39;45;32;11;6;9;5;6;;ST
